date,open,high,low,close,volume
2020-03-31,82.8499984741211,84.30000305175781,80.56999969482422,82.58999633789062,2048100
2020-04-01,78.41999816894531,81.87000274658203,77.0,80.88999938964844,1901100
2020-04-02,80.66999816894531,83.23999786376953,80.26000213623047,82.86000061035156,1403900
2020-04-03,81.66000366210938,84.12999725341797,78.56999969482422,80.02999877929688,1654500
2020-04-06,84.0,88.12999725341797,83.11000061035156,87.04000091552734,2026900
2020-04-07,90.0999984741211,92.55000305175781,87.6500015258789,88.16999816894531,1527100
2020-04-08,87.94999694824219,89.23999786376953,86.54000091552734,87.87000274658203,1740900
2020-04-09,89.69999694824219,94.30999755859375,89.2300033569336,91.5999984741211,1281600
2020-04-13,90.68000030517578,91.37999725341797,87.81999969482422,89.80999755859375,1051900
2020-04-14,91.62999725341797,92.68000030517578,90.8499984741211,92.12999725341797,1026900
2020-04-15,89.44999694824219,90.58000183105469,86.5199966430664,86.72000122070312,1121000
2020-04-16,86.81999969482422,87.22000122070312,84.6500015258789,85.7699966430664,1910800
2020-04-17,88.45999908447266,91.68000030517578,86.7300033569336,89.91000366210938,2561700
2020-04-20,86.06999969482422,87.75,84.0,85.0199966430664,1401000
2020-04-21,84.12000274658203,84.13999938964844,79.9800033569336,80.5,1932600
2020-04-22,81.87000274658203,82.44999694824219,80.69999694824219,81.83999633789062,1554800
2020-04-23,83.27999877929688,84.7699966430664,82.27999877929688,83.69000244140625,1878200
2020-04-24,84.19999694824219,84.58999633789062,82.72000122070312,84.02999877929688,1215200
2020-04-27,84.43000030517578,86.58000183105469,84.37999725341797,86.37000274658203,1547900
2020-04-28,87.79000091552734,89.55999755859375,86.87999725341797,87.63999938964844,1948700
2020-04-29,89.98999786376953,91.08000183105469,88.91999816894531,90.33999633789062,1125100
2020-04-30,88.72000122070312,89.37000274658203,87.1500015258789,87.41999816894531,1215500
2020-05-01,85.91999816894531,86.97000122070312,85.01000213623047,86.80999755859375,960100
2020-05-04,86.0999984741211,86.0999984741211,84.54000091552734,85.1500015258789,1158000
2020-05-05,78.94999694824219,83.70999908447266,78.0,82.16000366210938,3443100
2020-05-06,82.41000366210938,82.44000244140625,79.73999786376953,79.81999969482422,1712500
2020-05-07,80.7699966430664,82.4000015258789,80.58000183105469,81.02999877929688,1820600
2020-05-08,82.86000061035156,84.75,82.55000305175781,84.38999938964844,1238700
2020-05-11,83.37000274658203,83.48999786376953,80.88999938964844,80.9800033569336,1164600
2020-05-12,81.18000030517578,81.69000244140625,76.19000244140625,76.76000213623047,1795400
2020-05-13,76.3499984741211,76.93000030517578,74.2699966430664,76.6500015258789,4146700
2020-05-14,74.98999786376953,78.91999816894531,73.7300033569336,78.31999969482422,2589600
2020-05-15,77.52999877929688,78.72000122070312,76.43000030517578,77.20999908447266,1994000
2020-05-18,79.62999725341797,81.72000122070312,79.62000274658203,81.38999938964844,1598200
2020-05-19,81.58999633789062,83.02999877929688,80.33999633789062,80.41000366210938,1479100
2020-05-20,81.51000213623047,81.80999755859375,79.5999984741211,79.75,1443600
2020-05-21,79.45999908447266,81.97000122070312,79.45999908447266,81.36000061035156,1361400
2020-05-22,82.27999877929688,83.6500015258789,81.18000030517578,83.36000061035156,1236100
2020-05-26,85.8499984741211,89.19000244140625,85.8499984741211,88.93000030517578,1756600
2020-05-27,89.6500015258789,92.12000274658203,89.6500015258789,90.94000244140625,1823500
2020-05-28,91.61000061035156,92.12000274658203,89.8499984741211,90.30000305175781,1180900
2020-05-29,89.51000213623047,90.47000122070312,88.72000122070312,90.20999908447266,1630300
2020-06-01,89.94999694824219,91.97000122070312,89.30000305175781,90.43000030517578,1387000
2020-06-02,90.75,91.94000244140625,90.19999694824219,91.44000244140625,1362100
2020-06-03,92.06999969482422,94.86000061035156,92.01000213623047,94.33000183105469,1330300
2020-06-04,92.62999725341797,95.76000213623047,92.62999725341797,95.54000091552734,1930400
2020-06-05,99.0,103.6500015258789,98.48999786376953,102.01000213623047,2187800
2020-06-08,100.94000244140625,103.5999984741211,98.62999725341797,98.98999786376953,2250800
2020-06-09,97.76000213623047,98.16000366210938,95.8499984741211,97.45999908447266,1169700
2020-06-10,96.7300033569336,98.12999725341797,94.51000213623047,94.58999633789062,1464400
2020-06-11,91.41000366210938,91.9000015258789,89.70999908447266,89.7699966430664,1170300
2020-06-12,92.61000061035156,92.83999633789062,87.5999984741211,90.38999938964844,1311400
2020-06-15,87.58000183105469,91.47000122070312,87.20999908447266,90.6500015258789,1489800
2020-06-16,93.63999938964844,94.9000015258789,90.44999694824219,91.68000030517578,1118900
2020-06-17,92.0,92.62999725341797,90.30000305175781,91.8499984741211,1149800
2020-06-18,91.4800033569336,91.58000183105469,89.6500015258789,90.06999969482422,948300
2020-06-19,92.08000183105469,92.16000366210938,89.12000274658203,89.29000091552734,2392600
2020-06-22,89.04000091552734,91.04000091552734,87.91999816894531,90.18000030517578,1108800
2020-06-23,91.27999877929688,91.44000244140625,89.83999633789062,90.08999633789062,882100
2020-06-24,90.25,90.83000183105469,85.9800033569336,86.04000091552734,1744600
2020-06-25,85.81999969482422,85.93000030517578,84.16999816894531,85.80000305175781,3400700
2020-06-26,85.94000244140625,86.45999908447266,84.30000305175781,84.63999938964844,7495100
2020-06-29,85.55999755859375,89.2300033569336,85.41999816894531,89.19000244140625,1827800
2020-06-30,88.55000305175781,89.56999969482422,88.0,88.9800033569336,1442700
2020-07-01,89.5,90.51000213623047,88.20999908447266,88.86000061035156,1391700
2020-07-02,90.56999969482422,92.0199966430664,90.04000091552734,90.52999877929688,1526500
2020-07-06,92.0,93.0,91.1500015258789,92.54000091552734,1363200
2020-07-07,92.04000091552734,92.7300033569336,91.2300033569336,91.41000366210938,1584100
2020-07-08,92.0,92.69000244140625,91.12000274658203,92.12999725341797,1359700
2020-07-09,91.9000015258789,92.26000213623047,89.58000183105469,90.29000091552734,1578900
2020-07-10,90.41000366210938,91.69000244140625,89.76000213623047,91.63999938964844,1209200
2020-07-13,92.12000274658203,93.83999633789062,90.75,92.08999633789062,1466700
2020-07-14,92.43000030517578,97.55000305175781,91.52999877929688,97.52999877929688,2161400
2020-07-15,99.91999816894531,101.70999908447266,99.7300033569336,100.93000030517578,2434000
2020-07-16,100.97000122070312,103.38999938964844,100.02999877929688,101.94000244140625,1553100
2020-07-17,102.05999755859375,102.75,101.37999725341797,102.44999694824219,3455800
2020-07-20,102.0,103.8499984741211,101.76000213623047,103.37999725341797,1377400
2020-07-21,104.6500015258789,105.73999786376953,103.87999725341797,105.44999694824219,2259800
2020-07-22,105.3499984741211,106.41000366210938,105.0,106.20999908447266,1524900
2020-07-23,105.75,106.5999984741211,104.98999786376953,105.41999816894531,1381900
2020-07-24,105.4800033569336,105.72000122070312,103.02999877929688,103.76000213623047,1006900
2020-07-27,103.63999938964844,104.9000015258789,102.26000213623047,104.55000305175781,1159600
2020-07-28,103.9000015258789,105.0999984741211,103.44000244140625,103.70999908447266,1361100
2020-07-29,117.0,117.0,110.38999938964844,110.47000122070312,2376700
2020-07-30,109.0,112.20999908447266,108.62000274658203,110.86000061035156,2037800
2020-07-31,110.69999694824219,112.08999633789062,109.11000061035156,111.87000274658203,1273500
2020-08-03,111.69000244140625,112.72000122070312,111.5199966430664,112.19000244140625,1303000
2020-08-04,111.5199966430664,112.33000183105469,110.13999938964844,112.27999877929688,1208000
2020-08-05,113.0,115.79000091552734,113.0,115.1500015258789,1283700
2020-08-06,114.58000183105469,115.9800033569336,113.29000091552734,115.48999786376953,1150200
2020-08-07,115.83000183105469,117.12000274658203,115.80000305175781,116.8499984741211,1057500
2020-08-10,116.7699966430664,119.05000305175781,116.72000122070312,118.8499984741211,1278700
2020-08-11,120.25,121.91000366210938,119.26000213623047,119.80000305175781,1411600
2020-08-12,120.30000305175781,122.19000244140625,119.5199966430664,120.19999694824219,1012400
2020-08-13,119.58999633789062,119.9800033569336,118.25,118.37000274658203,1100100
2020-08-14,117.7699966430664,119.44000244140625,117.27999877929688,118.87999725341797,1373900
2020-08-17,118.93000030517578,119.51000213623047,117.91000366210938,119.36000061035156,1708300
2020-08-18,119.22000122070312,119.69000244140625,117.97000122070312,118.02999877929688,810300
2020-08-19,118.01000213623047,119.18000030517578,117.16000366210938,117.4000015258789,759300
2020-08-20,116.55999755859375,117.44000244140625,115.87999725341797,116.0199966430664,794700
2020-08-21,116.25,117.68000030517578,115.75,117.56999969482422,986300
2020-08-24,118.43000030517578,119.01000213623047,117.70999908447266,118.91999816894531,737600
2020-08-25,119.58999633789062,119.58999633789062,117.55999755859375,118.45999908447266,577800
2020-08-26,119.22000122070312,120.37999725341797,118.47000122070312,120.08000183105469,781600
2020-08-27,120.83000183105469,121.04000091552734,118.91000366210938,118.91999816894531,805300
2020-08-28,119.08999633789062,120.33000183105469,118.38999938964844,120.30000305175781,711800
2020-08-31,119.9000015258789,120.12999725341797,118.27999877929688,118.38999938964844,929600
2020-09-01,117.62999725341797,120.31999969482422,117.04000091552734,120.19999694824219,788800
2020-09-02,120.19999694824219,122.93000030517578,119.76000213623047,122.38999938964844,786300
2020-09-03,121.9800033569336,122.45999908447266,117.13999938964844,118.12999725341797,908100
2020-09-04,119.25,119.80000305175781,116.08000183105469,117.7699966430664,813400
2020-09-08,116.80000305175781,117.94000244140625,115.36000061035156,116.19000244140625,1173300
2020-09-09,117.11000061035156,119.29000091552734,116.95999908447266,117.06999969482422,1117400
2020-09-10,117.91000366210938,118.13999938964844,115.27999877929688,115.61000061035156,816300
2020-09-11,116.01000213623047,118.01000213623047,115.87000274658203,116.98999786376953,727200
2020-09-14,118.1500015258789,119.66999816894531,117.58000183105469,118.98999786376953,894800
2020-09-15,119.9000015258789,121.33000183105469,119.27999877929688,121.22000122070312,1180500
2020-09-16,122.0,123.77999877929688,120.91999816894531,122.01000213623047,1008600
2020-09-17,120.5,125.08000183105469,119.4000015258789,124.87000274658203,1518900
2020-09-18,124.9000015258789,126.0,122.7300033569336,122.95999908447266,1827300
2020-09-21,120.88999938964844,120.88999938964844,117.36000061035156,120.08000183105469,1114900
2020-09-22,120.16999816894531,121.80000305175781,119.94000244140625,121.5199966430664,853200
2020-09-23,121.33000183105469,122.38999938964844,118.6500015258789,118.79000091552734,859700
2020-09-24,118.37000274658203,120.58999633789062,117.4000015258789,119.0,1049000
2020-09-25,117.94999694824219,119.62000274658203,117.12999725341797,118.91000366210938,989500
2020-09-28,120.97000122070312,122.8499984741211,120.19000244140625,121.51000213623047,1354600
2020-09-29,121.76000213623047,122.37999725341797,120.86000061035156,121.22000122070312,571500
2020-09-30,121.76000213623047,123.44999694824219,120.36000061035156,121.25,883900
2020-10-01,123.05999755859375,123.5,121.2699966430664,121.94999694824219,1003600
2020-10-02,120.73999786376953,124.91999816894531,120.08000183105469,123.86000061035156,1183300
2020-10-05,125.45999908447266,128.24000549316406,125.0,126.93000030517578,817500
2020-10-06,127.62000274658203,128.9499969482422,126.20999908447266,126.58999633789062,1154800
2020-10-07,127.98999786376953,129.97999572753906,127.37000274658203,127.94000244140625,766600
2020-10-08,128.83999633789062,129.83999633789062,127.97000122070312,129.8000030517578,1052900
2020-10-09,130.0,131.52000427246094,128.88999938964844,129.1199951171875,807900
2020-10-12,130.47999572753906,132.13999938964844,129.85000610351562,131.9600067138672,598800
2020-10-13,130.75999450683594,132.25999450683594,128.60000610351562,129.25,881100
2020-10-14,130.25999450683594,130.66000366210938,128.66000366210938,130.1999969482422,913400
2020-10-15,128.72999572753906,131.52000427246094,128.72999572753906,130.63999938964844,754900
2020-10-16,130.99000549316406,132.00999450683594,130.63999938964844,131.2100067138672,686500
2020-10-19,131.22000122070312,132.2100067138672,127.44000244140625,127.5,1310300
2020-10-20,128.58999633789062,130.6999969482422,128.0,128.72999572753906,869200
2020-10-21,128.4199981689453,130.36000061035156,128.4199981689453,128.8699951171875,1048300
2020-10-22,129.49000549316406,130.8000030517578,128.77000427246094,130.4600067138672,694000
2020-10-23,131.35000610351562,131.60000610351562,128.94000244140625,129.22000122070312,1075700
2020-10-26,126.72000122070312,127.69999694824219,125.16999816894531,126.1500015258789,1191500
2020-10-27,126.58000183105469,126.66999816894531,123.08000183105469,123.68000030517578,1829200
2020-10-28,123.30000305175781,130.47999572753906,123.30000305175781,127.83999633789062,1832500
2020-10-29,127.8499984741211,133.8699951171875,127.0999984741211,132.0500030517578,1740500
2020-10-30,132.33999633789062,135.89999389648438,130.3300018310547,132.75,1596200
2020-11-02,135.1300048828125,137.55999755859375,134.0500030517578,137.5500030517578,1112900
2020-11-03,138.82000732421875,142.3699951171875,137.83999633789062,141.25999450683594,1228700
2020-11-04,140.4600067138672,140.4600067138672,135.11000061035156,137.27999877929688,1442800
2020-11-05,140.0,143.47999572753906,139.92999267578125,141.1199951171875,965000
2020-11-06,141.33999633789062,145.13999938964844,140.63999938964844,144.32000732421875,1173000
2020-11-09,150.22999572753906,153.72000122070312,145.60000610351562,145.6699981689453,1448100
2020-11-10,144.8699951171875,147.89999389648438,143.27000427246094,143.5800018310547,2066600
2020-11-11,141.77999877929688,143.41000366210938,139.69000244140625,142.9600067138672,2039100
2020-11-12,141.3800048828125,144.10000610351562,140.4600067138672,143.38999938964844,1449100
2020-11-13,146.58999633789062,149.16000366210938,145.8000030517578,147.99000549316406,1037200
2020-11-16,152.4499969482422,152.94000244140625,147.14999389648438,152.44000244140625,1861300
2020-11-17,150.9600067138672,152.49000549316406,146.86000061035156,148.7899932861328,1444300
2020-11-18,148.5500030517578,148.89999389648438,144.14999389648438,144.44000244140625,2014700
2020-11-19,144.0500030517578,147.42999267578125,142.6999969482422,146.7899932861328,1106200
2020-11-20,145.5399932861328,146.5399932861328,143.77999877929688,144.1999969482422,1115000
2020-11-23,145.1699981689453,147.52999877929688,144.94000244140625,145.9199981689453,704600
2020-11-24,146.52000427246094,148.07000732421875,145.24000549316406,147.07000732421875,1751600
2020-11-25,146.74000549316406,147.02000427246094,143.75999450683594,144.97000122070312,1308900
2020-11-27,146.27999877929688,146.64999389648438,143.32000732421875,143.5,905900
2020-11-30,143.2100067138672,146.32000732421875,141.74000549316406,146.24000549316406,2777800
2020-12-01,147.0800018310547,148.25999450683594,145.1999969482422,145.6999969482422,1919100
2020-12-02,144.1199951171875,145.64999389648438,143.3800048828125,144.33999633789062,1348600
2020-12-03,144.25999450683594,144.2899932861328,141.5399932861328,141.72000122070312,1733800
